"X","id","titulo","pago","numInscritos","avaliacao","numCriticas","desconto","preco"
11727,2313426,"The Complete Guide to Wealth Creation","False",1101,3.79936,9,0,0
11728,2775092,"Managing freelancer finances","False",1883,3.78001,8,0,0
11729,3254514,"Priceaction Masterclass : 3 Powerful Intraday Trading Setups","False",522,4.11127,10,0,0
11730,2731598,"Short Course: The Classic 9-5 Job Vs Entrepreneur","False",831,3.86216,8,0,0
11731,3109528,"QuickBooks Online For An Amazon Merchant Store","False",1016,3.95732,8,0,0
11732,2382745,"Intro to Quant Algorithms w/ R & Alphien","False",3389,2.62986,8,0,0
11733,2876364,"Stock Talk by SmallCapMillionaires","False",937,2.78817,8,0,0
11734,2950600,"Best Forex Strategies Playbook","False",1195,3.7075,7,0,0
11735,3424610,"Accounting- Financial Accounting, Cash vs Accrual Accounting","False",388,4.36047,7,0,0
11736,1973848,"How to Pay It Forward: Saving for the Purpose of Legacy","False",1164,3.81683,7,0,0
11737,3192906,"Introduction To Swing Trading With Options","False",690,3.63711,6,0,0
11738,3261876,"Fixed Income in Python","False",3008,4.14745,6,0,0
11739,1639602,"WordPress Web Design & Email Marketing","False",2779,3.8528,6,0,0
11740,3086658,"Automate Your Finances and Savings to Get more 'Me' time","False",1121,3.08827,5,0,0
11741,3265430,"Estimate and Calculate Costing for Packaging","False",409,3.33148,5,0,0
11742,3412122,"Bitcoin Trading: Trade Bitcoins & Cryptocurrency Course 2020","False",1215,2.7503,4,0,0
11743,3393766,"Great Investments Programme","False",432,3.83214,4,0,0
11744,3179812,"Mutual Funds - A to Z","False",904,4.12339,4,0,0
11745,3354718,"Level 2 - Your First Steps to Financial Freedom","False",1150,3.65905,4,0,0
11746,3008498,"What Happens if I cant Pay My Home Loan-FREE","False",1048,4.48664,3,0,0
11747,2981832,"Income Statement with Pivot Tables in Excel","False",66,3.07182,3,0,0
11748,2308626,"Safeguard Your Cryptocurrency Legacy 2020","False",1973,4.63043,3,0,0
11749,3237487,"Eco-Conscious Finance (Minus the Greenwashing B.S.)","False",366,4.57386,3,0,0
11750,2664074,"Beating Mortgage Stress","False",787,3.6325,3,0,0
11751,3394874,"MINIMALIST TRADER","False",457,5,3,0,0
11752,3404900,"Accountancy For All","False",798,4.21348,3,0,0
11753,3209535,"Learn O Levels / IGCSE Accounting with ARD","False",339,3.62924,2,0,0
11754,1310506,"Hedge Trading and Trading History Informations","False",446,1.54438,2,0,0
11755,3452020,"Swing Trading Options: Master Cash-Flow","False",1364,3.85714,2,0,0
11756,1241304,"How to control your entire financial world easily?","False",1373,3,1,0,0
11757,3285106,"Stock Analysis for Beginners - Domino's Pizza Case Analysis","False",801,4.5,1,0,0
11758,3239409,"Fundamentals of Shipping Finance","False",324,3.5,1,0,0
11759,2613490,"Learn How To Invest Like An Expert | Rule #1 Academy","False",1012,2.5,1,0,0
11760,2580766,"Mastering Student Loans","False",370,0,0,0,0
11761,3357260,"The Weighted Average Cost  of Capital course 2020","False",409,0,0,0,0
11762,3485052,"Trading Trend Like A Pro : Perfect Strategy for Trend Trader","False",314,0,0,0,0
11763,3478942,"Learn Accounting","False",273,0,0,0,0
11764,2894856,"Protecting Vulnerable Investors","False",320,0,0,0,0
11765,3377594,"Personal Finance Masterclass","False",401,4,1,0,0
11766,3429502,"Introduction to Excel for Finance and Accounting","False",735,5,1,0,0
13394,2108968,"Minicurso Gratuito - Introdução a Investimentos","False",26280,4.40268,2547,0,0
13395,1481484,"Blockchain: O que todos devem saber","False",21619,4.61392,1975,0,0
13396,1403370,"Aprenda Ganhar Dinheiro no Mercado de Ações - Básico","False",19854,4.20669,1915,0,0
13397,1572996,"Curso inicial en Criptomonedas y trading: Bitcoin ETH TRX","False",20457,4.44926,1529,0,0
13398,820830,"Como sair das dívidas","False",11364,4.55809,1326,0,0
13399,1780016,"Bolsa de Valores Para Iniciantes - Básico para ir mais longe","False",13267,4.52011,1234,0,0
13400,1298132,"Initiation au trading Forex en 1 heure !","False",8804,4.47992,1043,0,0
13401,2597736,"Introdução a Análise Fundamentalista Clássica de Ações","False",6022,4.45824,996,0,0
13402,1362104,"Estratégias de Investimento - Aprenda a Montar a Sua","False",9996,4.64125,877,0,0
13403,849896,"株式投資に必要なスキルの学習手順を学ぶ","False",6187,4.47891,852,0,0
13404,2263440,"Primeiros Passos - Tape reading  -Leitura do Fluxo de ordens","False",7109,4.49242,825,0,0
13405,2301224,"はじめてのブロックチェーン","False",4175,4.27452,753,0,0
13406,2518830,"MS Excel aplicado a Finanzas y Administración","False",15410,3.79084,731,0,0
13407,2108964,"Minicurso Gratuito - Renda Fixa para Iniciantes","False",15147,4.38,615,0,0
13408,1535382,"Forex course تعلم تداول العملات الاجنبية الفوركس كورس فوركس","False",7254,4.6608,611,0,0
13409,2528336,"Day Trade - Guia Oficial para Iniciantes","False",4164,4.44977,585,0,0
13410,2183800,"FİNANSAL OKURYAZARLIK EĞİTİMİ","False",8857,3.95332,572,0,0
13411,1286774,"Investimento em Renda Fixa - Iniciante","False",6199,4.61725,553,0,0
13412,939004,"7 Pecados Capitais Financeiros","False",5822,4.28285,503,0,0
13413,1750710,"Curso Básico de Trading","False",7472,4.26894,457,0,0
13414,2720082,"Teknik Analiz: TradingView Eğitimi Detaylı Kullanım Kılavuzu","False",5181,4.32281,414,0,0
13415,1250694,"カードゲームでカンタンに理解する！経済とお金のキホン","False",6561,4.29982,354,0,0
13416,2611342,"Dólar Futuro Online – Gratuito","False",5168,4.46252,332,0,0
13417,1494112,"Tesouro Direto: Guia prático para potencializar seus ganhos","False",7071,4.43663,332,0,0
13418,2302142,"O que você precisa saber sobre Fundos de Investimento?","False",4185,4.3924,314,0,0
13419,2302520,"Investimentos - os Fundamentos - do ZERO até AÇÕES","False",5457,4.41875,314,0,0
13420,1430074,"Apprendre la Blockchain et Trader les Crypto-monnaies","False",4751,4.10678,306,0,0
13421,1429660,"Crea tu propio fondo de pensiones y retírate joven","False",8357,4.26935,290,0,0
13422,2175682,"Incrementa tu Inteligencia Financiera","False",3927,3.87046,247,0,0
13423,2289839,"Orçamento Pessoal e Familiar + Renda Extra","False",4231,4.37676,246,0,0
13424,1028656,"财务分析与估值建模入门","False",2927,4.27263,231,0,0
13425,2535480,"Bitcoin veya kripto paralar ile al-sat yaparak para kazanın","False",5908,4.26468,223,0,0
13426,961564,"Buchführung lernen leicht gemacht-Buchen auf Bestandskonten","False",4279,4.35836,216,0,0
13427,1542044,"Empieza a ganar dinero con Bitcoin y otras Criptomonedas","False",4801,4.46141,214,0,0
13428,1674972,"Mini-curso Exerça Poder Sobre o Seu Dinheiro","False",3859,4.01032,214,0,0
13429,1691832,"Forex: Cos'è un Trend e Quando è Forte e Affidabile","False",5047,4.81073,214,0,0
13430,2268360,"Como investir na Bolsa de Valores - Guia do Iniciante","False",4651,4.58875,203,0,0
13431,2093164,"How to Invest in the Stock Market","False",3574,4.23459,198,0,0
13432,826168,"Grundlagen der finanziellen Unabhängigkeit","False",2629,3.64281,196,0,0
13433,1690792,"Ganando con las CriptoMonedas y el Bitcoin como un Experto","False",5375,4.5348,192,0,0
13434,906860,"Controlando as Finanças Pessoais com o ORGANIZZE","False",5865,4.40651,186,0,0
13435,1417986,"Como ganhar sua primeira Moeda Digital Free.","False",4362,4.40709,178,0,0
13436,1692688,"Riconoscere Vere Rotture di Trendline e Supporti/Resistenze","False",1846,4.49914,172,0,0
13437,2302526,"Planejamento Financeiro Completo [2019]","False",5081,4.3662,168,0,0
13438,2827151,"Day Trade Iniciante","False",1966,4.37794,164,0,0
13439,2186972,"O fantástico mundo do Bitcoin e das Altcoins - 8Trader","False",4616,4.55398,164,0,0
13440,2141098,"Basics of Option Trading [Hindi]","False",3488,3.71292,163,0,0
13441,2574290,"Organize as suas finanças em 7 passos, Grátis!","False",2575,4.4094,157,0,0
13442,2723292,"Curso Experto en Coaching Financiero","False",4386,4.42711,150,0,0
13443,1702142,"Forex: Introduzione all'Analisi Tecnica dei Grafici","False",1688,4.47394,143,0,0
13444,1498494,"Use o Organizze para controlar suas Despesas e Receitas","False",3630,4.30481,134,0,0
13445,2552243,"Formation Gratuite sur la Blockchain et le Bitcoin(Débutant)","False",2745,4.16809,126,0,0
13446,2790070,"Declaração do IRPF 2020 – Noções Básicas","False",1449,4.2275,121,0,0
13447,2420464,"Curso de INVERTIR en BOLSA [GRATIS] para novatos","False",3046,3.94475,117,0,0
13448,2778228,"Alcanza la Libertad Financiera en 7 Pasos","False",4168,4.44511,111,0,0
13449,2228810,"คอร์สสอนมือใหม่เริ่มต้นเรียนรู้ AmiBroker โดย ThaiQuants","False",1372,4.72135,107,0,0
13450,2552667,"GST Certification Program -Trial Version by GST Suvidha","False",2120,4.27981,107,0,0
13451,2567478,"Sıfırdan MetaTrader Eğitimi (Forex)","False",4378,4.35245,105,0,0
13452,2769656,"Curso sobre los conceptos basicos del Forex","False",1270,3.95717,104,0,0
13453,1353598,"【導入編】投資信託の選び方を学ぼう｜ニーサを活用した長期投資入門","False",1146,4.08371,99,0,0
13454,2899632,"Declaração do Imposto de Renda 2020","False",838,4.71844,92,0,0
13455,2129200,"Blockchain for beginners in Bangla | বাংলা | ব্লকচেইন","False",1920,4.59178,92,0,0
13456,2143296,"Guida alla Fatturazione Elettronica","False",1160,3.75949,90,0,0
13457,2540104,"XRP (Ripple) Boğası için Alım ve Satım Stratejileri","False",2833,4.59815,89,0,0
13458,3074258,"Análise Fundamentalista Básica: Encontre Boas Empresas.","False",669,4.18772,86,0,0
13459,961580,"Kostenrechnung lernen leicht gemacht - Die Ergebnistabelle","False",3364,4.69028,86,0,0
13460,3104520,"Minicurso: A ciência por trás das opções binárias","False",853,4.44648,86,0,0
13461,1351390,"Accounting and Financial Management (Indonesian Version)","False",4282,4.23726,85,0,0
13462,3183044,"Mercado Financeiro Expert - Quem é Quem nesse Mercado","False",627,4.74923,86,0,0
13463,2555400,"Finanças: Minicurso de Educação Financeira e Investimentos","False",1708,3.8655,74,0,0
13464,2284989,"Devrim Danyal ile Kısa Kısa Blockchain Bitcoin Kriptopara","False",4032,4.12517,73,0,0
13465,3157138,"Matemática Financeira EXPERT - Tudo que você precisa saber","False",911,4.59946,71,0,0
13466,1961090,"PNL - Mindset Financeiro de Excelência: Dominando o Dinheiro","False",1642,4.32235,67,0,0
13467,2648514,"Aprenda a Investir em Ações","False",1027,4.67232,66,0,0
13468,1225194,"Zoho Books Gestion Financière d'Entreprise pas à pas","False",2501,4.11986,63,0,0
13469,2560586,"Liberdade financeira aprenda a planejar a sua.","False",888,4.32924,58,0,0
13470,3148038,"Como montar uma carteira de investimentos profissional","False",527,4.76535,57,0,0
13471,1591364,"Mahir Trading Forex: Profit Konsisten Jangka Panjang","False",1250,4.39853,56,0,0
13472,1412252,"Finanzielles Mindset","False",1275,3.46174,56,0,0
13473,2571780,"Comment Gagner En Bourse Sans Compétence","False",1107,3.93033,50,0,0
13474,1451868,"Financial Managements (Indonesian Version)","False",1327,3.70922,50,0,0
13475,1900570,"Economie - BTS 1ère année","False",1481,4.37802,50,0,0
13476,2850746,"Onelee Standart Sürüm Ön Muhasebe Eğitimi","False",4680,3.92062,49,0,0
13477,1489490,"Trading profesional en FOREX","False",1163,3.88857,48,0,0
13478,1334692,"Горизонтальные уровни  в трейдинге","False",877,4.1375,45,0,0
13479,2607088,"Curso 2 (Cómo comprar Bitcoin y Crypto monedas) Forma segura","False",1317,4.16574,39,0,0
13480,1872372,"Culture économique juridique et managériale pour les BTS","False",1322,4.47394,39,0,0
13481,3027722,"Investissement pour les débutants : de A à Z","False",738,4.10249,38,0,0
13482,2029320,"Pemodelan Keuangan untuk Pemula","False",1048,4.03128,36,0,0
13483,1722418,"0 zu 10000€ ohne Startkapital","False",831,3.75213,35,0,0
13484,2596010,"Descubra Como Começar a Investir em 7 dias, grátis!","False",1189,4.54904,35,0,0
13485,3051386,"Conceitos Básicos Sobre Controle Interno","False",260,4.41792,34,0,0
13486,2522562,"Curso sobre o Sigilo Bancário","False",818,4.34352,34,0,0
13487,3268816,"(مقدمة عن المحاسبة المالية البسيطة (اساسيات المحاسبة","False",416,4.43342,33,0,0
13488,2829978,"Contabilidade: a profissão do AGORA. A ciência da riqueza.","False",676,3.5846,31,0,0
13489,2114962,"عالم العملات الرقمية - خطواتك نحو الاستثمار الناجح","False",1260,4.1249,31,0,0
13490,2426318,"Mikroökonomie","False",565,4.58665,31,0,0
13491,3099476,"Economía para dummies [GRATIS](Emprendedores/bolsa)","False",1106,4.00942,30,0,0
13492,1830088,"Fraud Auditing untuk Pemula","False",859,4.59369,27,0,0
13493,3028422,"Como investir com pouco dinheiro?","False",362,4.56347,27,0,0
13494,2585934,"Basics  of Accounts and Finance made simple","False",2485,4.18113,25,0,0
13495,1941012,"El método de trading TORTUGAS","False",968,4.06563,25,0,0
13496,2403262,"Finanças Pessoais: Como tomar melhores decisões com dinheiro","False",292,4.05951,24,0,0
13497,2557220,"Pajak Pertambahan Nilai (PPN) di Indonesia","False",486,4.53623,24,0,0
13498,1626760,"Manajemen Keuangan Perusahaan dan Kewirusahaan untuk Pemula","False",902,3.97852,24,0,0
13499,3290774,"A'dan Z'ye Sıfırdan Kripto Para Piyasası,Borsalar ve Trade","False",1039,4.617,24,0,0
13500,2912470,"Fundos imobiliários: informações e tributação","False",336,4.26663,23,0,0
13501,2154850,"Crash Course in Accounting - URDU","False",1281,4.05542,23,0,0
13502,2049445,"Fundamentals of Accounting in Marathi","False",843,4.50768,23,0,0
13503,3137876,"Free GST Course by CA Piyush Gupta | Learn GST Online Free","False",460,4.14152,25,0,0
13504,1489410,"Trading en Wall Street y los Indices de EEUU","False",816,4.14563,23,0,0
13505,1483638,"Accounting Information System (Indonesian Version)","False",2118,4.40483,22,0,0
13506,1628456,"Laporan Keuangan menggunakan PSAK untuk pemula","False",682,4.11027,22,0,0
13507,3238729,"Que es el BITCOIN y para que sirve?","False",428,4.20286,20,0,0
13508,2607934,"A Micro Course on Personal Finance (In हिन्दी)","False",328,4.00341,20,0,0
13509,1940986,"El trading de los monos","False",894,4.12782,20,0,0
13510,137436,"Top-BOSS 投資觀點一看就懂-選擇權","False",779,4.25711,18,0,0
13511,3040048,"El Juego del Dinero","False",642,4.51856,19,0,0
13512,2027342,"Cara Membuat Akuntansi Biaya Perusahaan untuk Pemula","False",811,4.58019,18,0,0
13513,2770082,"Curso 3 (Como almacenar Bitcoin de la forma más segura)","False",751,4.09114,18,0,0
13514,3123736,"Finanças e suas áreas","False",247,4.80859,17,0,0
13515,2951228,"Um passo para riqueza","False",241,3.81307,17,0,0
13516,3185046,"+++ Come GUADAGNARE BITCOIN o BAT GRATIS: Corso Completo ITA","False",196,4.75426,17,0,0
13517,3204688,"Aprende a usar Wompi desde cero","False",318,4.60584,16,0,0
13518,1350874,"Finanças Pessoais na Prática","False",1277,3.77975,16,0,0
13519,3341800,"Análise básica de balanço Patrimonial e DRE","False",210,4.28158,17,0,0
13520,1483648,"Managerial Accounting (Indonesian Version)","False",831,4.40525,15,0,0
13521,2308930,"Curso rápido sobre CADASTRO DE PROTEÇÃO AO CRÉDITO","False",1035,4.09173,15,0,0
13522,3217721,"Fundos Imobiliários: Como investir e gerar renda passiva","False",235,4.25592,14,0,0
13523,3440322,"Curso de Finanzas personales","False",401,4.50188,19,0,0
13524,2605604,"Basics  of Accounts and Finance made simple","False",724,4.19214,14,0,0
13525,1894460,"Piggybank","False",821,3.84598,14,0,0
13526,2029464,"Pengenalan Akuntansi untuk Pemula","False",869,4.32703,14,0,0
13527,3313342,"Finanças pessoais para leigos","False",144,4.59824,12,0,0
13528,3095078,"Advance Accounting Course: Training on Tally.ERP 9 with GST","False",590,3.57061,12,0,0
13529,2833492,"Специальные налоговые режимы","False",54,4.80588,12,0,0
13530,1991814,"GSt Section 1 And Definition's Section 2 in Detail in Hindi","False",1456,4.23793,12,0,0
13531,2999580,"Bolsa de Valores - Primeiros passos de um iniciante","False",122,4.42159,11,0,0
13532,3171702,"Máster en Inversión Bursátil, Completo Análisis Técnico","False",485,4.37402,11,0,0
13533,2925096,"Curso Do Zero a Investidor em Ações na Bolsa","False",260,4.23034,11,0,0
13534,3146788,"Day Trading Kumo-Méthode de Trading Range- Forex, Bourse","False",121,4.07408,10,0,0
13535,2400574,"Investindo do zero com Tesouro Direto","False",233,3.6046,10,0,0
13536,2888390,"Acabou a previdência e agora? - Volume 01","False",175,4.52087,10,0,0
13537,1465200,"Bitcoin ביטקוין למתחילים","False",180,4.58588,9,0,0
13538,3079848,"El camino del éxito en el trading y la inversión","False",471,3.9607,9,0,0
13539,2735906,"Financial Accounting untuk Pemula","False",523,3.53047,9,0,0
13540,2099622,"Pajak untuk Kebutuhan Bisnis Industri di Indonesia","False",597,4.14259,9,0,0
13541,3189680,"İzciApp İle Otomatik Kripto Para Ticareti","False",1053,3.42688,9,0,0
13542,3125830,"Investimento: Primeiros Passos Para Investir","False",130,3.92636,9,0,0
13543,2189024,"O fantástico mundo do Bitcoin Versão em Libras - 8Trader","False",988,4.30289,9,0,0
13544,2540884,"Pengantar Akuntansi untuk Aset","False",325,4.33981,9,0,0
13545,2722136,"Digital Banking dan Financial Technology untuk Pemula","False",452,4.36983,9,0,0
13546,1877088,"ビットコイン・仮想通貨で老後不安の方への資産運用【基礎講座】","False",207,2.72771,7,0,0
13547,2645438,"A Jornada: o ponto de virada","False",257,2.59493,7,0,0
13548,2904613,"Fundos Imobiliários (FIIs) - Teoria e Prática","False",77,3.87199,7,0,0
13549,2431888,"Geld verdienen durch Kryptowährung lernen sie hier!","False",454,3.71351,7,0,0
13550,3035184,"Introdução à Matemática Financeira","False",81,4.89421,8,0,0
13551,2845450,"Day trade Básico","False",105,3.5063,6,0,0
13552,2622838,"Basics of Accounts and Finance made Simple","False",293,4.34252,6,0,0
13553,3361004,"+Perchè Il Conto Corrente HYPE Oltre Al Bonus Di 25€ GRATIS?","False",74,4.87276,6,0,0
13554,3378700,"Aprende de los Ingresos Pasivos","False",465,3.99752,7,0,0
13555,2793854,"Basics of Accounts and Finance made simple","False",288,3.83558,6,0,0
13556,2833526,"Finanzplanung und Altersvorsorge für Anfänger","False",204,4.30703,6,0,0
13557,3314828,"New GST Return by FinTaxPro","False",131,4.82508,6,0,0
13558,3069696,"GST Registration Process FREE 2020 Hindi","False",354,3.04252,5,0,0
13559,2570284,"企业估值之市场法估值","False",160,4.3109,5,0,0
13560,2844970,"4 стратегии для уверенной торговли на рынке Форекс","False",217,3.47234,5,0,0
13561,3431030,"INTRODUCCIÓN A FOREX","False",228,3.89936,7,0,0
13562,2987688,"מושגים בסיסיים באופציות חלק א","False",68,4.3541,5,0,0
13563,2189840,"保險公司針灸給付的新動態 與 如何提高診所保險申報的效率","False",113,4.2315,5,0,0
13564,2644166,"Introdução ao Orçamento Público","False",43,3.94315,4,0,0
13565,2494300,"Pengembangan Sistem Informasi Akuntansi","False",324,3.5152,4,0,0
13566,2534948,"Konsep Dasar Manajerial Ekonomi dan Akuntansi untuk Pemula","False",456,4.47621,4,0,0
13567,3384038,"OPERATIVA EN VIVO + 5.244,34 TRADING","False",220,3.8044,4,0,0
13568,1753628,"Skalieren im Trading, inklusive Limit/Stop Hedge Strategie","False",108,2.71716,4,0,0
13569,3282724,"Como operar com robô da Robô Bolsa no Metatrader 5","False",191,4.35379,4,0,0
13570,2604022,"Phân tích chuỗi thời gian trong kinh tế - tài chính","False",156,4.74688,4,0,0
13571,3343934,"Arbitraje cripto-monedas y dinero FIAT mediante Mind.Capital","False",284,3.41748,3,0,0
13572,3033000,"מבוא ליסודות המסחר - מערכת מסחר TOS","False",59,4.17271,3,0,0
13573,2968164,"PPh Pasal 22","False",131,4.464,3,0,0
13574,3111696,"מבוא למסחר בחוזים עתידיים C.O.T","False",203,4.31887,3,0,0
13575,2772798,"Basics of Accounts and Finance made simple","False",447,3.93149,3,0,0
13576,3410038,"Investimentos, O Básico Para Viver De Renda","False",81,3.67039,2,0,0
13577,3265440,"日本スリランカ租税条約の解説","False",20,2.88235,2,0,0
13578,3094504,"TALLY.ERP 9 PAYROLL (टैली.ईआरपी पेरोल)","False",207,1.85165,2,0,0
13579,2797904,"Tarjeta de Credito Virtual. Comprar en Internet si se puede","False",476,2.72785,2,0,0
13580,3116942,"Como se Aposentar ? - Previdência Privada para Iniciantes","False",72,5,2,0,0
13581,3271304,"租税法修士論文の基本問題","False",25,2.57895,2,0,0
13582,3157746,"GST Returns with Basics(रिटर्न भरने के साथ जीएसटी मूल बातें)","False",141,4.74157,2,0,0
13583,2497754,"Top-BOSS 玩游戏，学运营管理！在线实战！","False",135,3,2,0,0
13584,2743620,"Tutorial sobre portales de transparencia presupuestaria","False",691,3.68699,2,0,0
13585,1653752,"바이낸스 거래소 사용법 - 가입,입금,출금,거래방법 완벽 가이드","False",214,4.85839,2,0,0
13586,3447712,"++ Come Guadagnare Bitcoin con BLOCKFI + Interessi Composti?","False",63,4.78073,2,0,0
13587,2637682,"קורס מסחר על הנפט - חינם","False",100,4,1,0,0
13588,3423420,"簿記2級攻略講座　連結会計を1時間でマスター！","False",21,3,1,0,0
13589,3290154,"Sistem Kontrol Manajemen untuk Pemula","False",63,5,1,0,0
13590,3410330,"קורס מסחר בשוק ההון למתחילים רמה 1","False",22,4,1,0,0
13591,1904380,"ビットコインを始めたい方のためのBITPoint（ビットポイント）の口座開設方法","False",210,3,1,0,0
13592,3006082,"מושגים בסיסיים באופציות חלק ג","False",44,4,1,0,0
13593,3393916,"Finanzas personales en tiempos de crisis","False",325,4,1,0,0
13594,3293520,"Aprenda a Investir do ZERO em Renda Fixa","False",83,3,1,0,0
13595,2861622,"Teori dan Biaya Produksi untuk Pemula","False",188,4,1,0,0
13596,3300608,"12th Accountancy CBSE","False",66,5,1,0,0
13597,3385614,"Economics - National Income and Related Aggregates","False",25,0,0,0,0
13598,3429400,"SMMM STAJ BAŞLATMA ÇIKMIŞ SORULAR","False",107,0,0,0,0
13599,3037114,"יסודות המסחר באופציות – חלק א","False",39,0,0,0,0
13600,3326666,"Pengantar Akuntansi Keuangan untuk Pemula","False",42,0,0,0,0
13601,2928144,"Acabou a Previdência e agora? - Volume 02","False",1,0,0,0,0
13602,3336358,"Cryptocurrency mining GUIDE IN TAMIL","False",33,0,0,0,0
13603,3397774,"מסחר אוטומטי בשוק ההון","False",19,0,0,0,0
13604,3005408,"מושגים בסיסיים באופציות חלק ב","False",47,0,0,0,0
13605,3467284,"Programa de Integridade","False",19,0,0,0,0
13606,3368222,"Goodwill and Method of Calculating Goodwill (Accountancy)","False",47,0,0,0,0
13607,3211345,"Poderoso Investidor","False",48,0,0,0,0
21023,3097278,"Learn Azure AZ 103 Exam Lab Questions","False",2480,4.22763,8,455,4480
